image_path,description
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-130761544-612x612_jpg.rf.0e425224e0168de71e74282d37232f4b.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/saffron-3289363__340_jpg.rf.83bbb19f9e76f1412b16b2f55c75fdee.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/coltivare-zafferano1_jpg.rf.132b3463d806cd1312faca5ebc73e38d.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_467509349_fewza6A40sTHhP5XTQTGYRhkT99hC6z4_jpg.rf.bf5d374cab3c3bef0c45c73cdce045ce.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_126093845_sIvwmXk6lnhypxz5sN97YBzQGuvcmkpU_jpg.rf.a3db35d89f8ca4289d7855edb65b7df8.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/htygrs_jpg.rf.9f94a3ccd1e9f70aa88915c48a750ca7.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_237489282_sboy2EVsB9GqfPklbGADOb2a0JBtncyV_jpg.rf.14fd5acebfb8709a8d460e400a07c4b0.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114844-707_jpg.rf.81e7d7cb9d5f6436a4409f57416e8b96.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_234736202_BXMvSxxBXUTNjl8yYnDxabjrs5HEeaaf_jpg.rf.6325c3b929792b6d45af761fee3a814a.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-130839202-612x612_jpg.rf.fb2673155b728fab7cca109cbd0fbb19.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/download-17-_jpg.rf.2241454551a3d3645944c86729d48b7d.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114904-794_jpg.rf.c3eec8833a4aecc45e9a0b124395b1f7.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_467509120_dZyOodseFbiHlCTpwgZUEPaDeqlwpLf9_jpg.rf.efbea3fbf8830dff24f301b3c12c72ba.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-1244655138-2048x2048_jpg.rf.0a3ca4fbcf9bf2997deaa572051bc57d.jpg,There are 5 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_389864865_Fz1wdvnhFjHswiBI5zW7JoFIMzFqxGL2_jpg.rf.57e876fee86e64e265f2a2a8859b68bc.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.4442d5e46a9bc15961aaf4914c643344.jpg,There are 5 open-saffron flower and 2 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114900-775_jpg.rf.ff8baa31c3058e7eac164c7bdcd546a9.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_316302986_RaBM9WTta2SOyyhLI13BLkgN1gjJCsAT_jpg.rf.c1d360d7656d4feb9b809d2c5659bb7d.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114844-361_jpg.rf.bc6368b35ad589f6a3401780b0363224.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114856-150_jpg.rf.07f13dd850f263d2a541cfc9fbaf1ddb.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114859-516_jpg.rf.dbb7b47fec3bdb42fa8251a3bbd9f94f.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.fc7edc9fc75e954a3870d2cfb4a89d7f.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_536390963_PDBXewahoL7Fdz3C6CNx88PQBbHrfGpQ_jpg.rf.9870ebae66393bbb7347ef5215fb6bb1.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_530563678_WpSf8Cd2cVWoBak3G9ceUvggC9Ac6saq_jpg.rf.b696e1080df8f6d2e2ec8417937e7261.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114856-615_jpg.rf.814e73c80abf04042861da1eccacc6dc.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_179443799_XmfivqHXN3oIT1sSGnKYWwkUiSsc0QYN_jpg.rf.6e852f51b925f480ceed13f71c397a06.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114852-372_jpg.rf.bbce91fdaa5ffa513c8766efcd4800e1.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_467509280_NoJn9Oh3CyRpMMoF1xA7FFP2EMlu9398_jpg.rf.b35b279bdbb29aeae3b3aefd2de02299.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_302675497_qdrbQx6EomNYqDvSdOdE8Zf7ciCHGXOw_jpg.rf.ffa481038a59d201fe0d832bbf062235.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_396535141_4IdzQZnHN8eEOmNNqLZjMJT9CLraFRxA_jpg.rf.753882e0ca2460d1ae9a96b7cc739606.jpg,There are 0 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114853-270_jpg.rf.29af61caeedefbbab04ba2ae0a22c489.jpg,There are 0 open-saffron flower and 3 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114900-204_jpg.rf.8c77641d29e5678f7ceef305e7b2ddb2.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-1149851584-2048x2048_jpg.rf.f6408300439ac53ba658f58271c7b9d7.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-88516688-612x612_jpg.rf.dbfb00c48fb85dc1e1681dc0137158e5.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-32-_jpg.rf.36cab0c76fba4cb4c712e4034480c4cc.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-33-_jpg.rf.d7176744d1b22cc8b39aab0283c9c959.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114850-372_jpg.rf.ec5eaf7aa6a796b3c090cf22ca6baf07.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/hrgfda_jpg.rf.d389fe8b46db1ba3b2eab112c35fb0ed.jpg,There are 1 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114906-223_jpg.rf.902a36cc560ef1f58925c84dac231b2d.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_427857506_Lg15gXNdQM0iXNpgv5QB3cBqsqGbyOk9_jpg.rf.3a33821980a67ef94456d714615e2774.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114845-100_jpg.rf.ac4c82daf9e14062ef48c3f92917a4a1.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_296546029_V1nrRT8jpG6c6W53KxyqpRDfzQuOrvFD_jpg.rf.d72956c2d01e2add7e0f672f98811eb3.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_126931469_6QzVesVxLbyP3Ccsq89LgSZoEyxHVyrS_jpg.rf.df9690048239530d7f56dd20e89c2e9f.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114845-038_jpg.rf.21fbf31480010a466d82d9637d953897.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114902-037_jpg.rf.990991d8accc5a0137cc029087211527.jpg,There are 1 open-saffron flower and 11 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114905-203_jpg.rf.5fef7052ce1de1901ee07eb659707a9c.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114852-434_jpg.rf.eb8e08f887e6f32f428963fb50b800c9.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114852-890_jpg.rf.f33026450011c26d76a00971e016eeab.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_525557508_XfYzCzx32p9C6anJGP9ug8tpbkNzdvag_jpg.rf.f491a9dfaccee8a3993a1d38ae00b29a.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114847-938_jpg.rf.61a3f4714ee8103f8a406b6dea2847e8.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_691651361_Zb2jmrMM0FDs3Qg5fjxq04FtuAvxeSEE_jpg.rf.6e23cd7fd71ec60ff6ca99380d32ddce.jpg,There are 3 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114849-473_jpg.rf.1a0d2bc7f16cc45ff51be20d084d9094.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114901-596_jpg.rf.48aff080b49c35ee1a281494d74c7f06.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_467509315_XpqpP1TAUslJSuplO1yLaUUbfy0o3aHl_jpg.rf.7dea8e9d402ecfe3e27b0068c2c7ad09.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_179444537_S6m77gNelUTsbVDnZtvkNvNR3ZoBqVC8_jpg.rf.c3635250c8e257f2fe7a3de035967f0b.jpg,There are 3 open-saffron flower and 2 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114847-188_jpg.rf.16b8027a969210f0cd911e7f52eb9122.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114849-944_jpg.rf.329ad1f4d5960bd6ea13ca1d775bf78a.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114901-886_jpg.rf.9839938809d29562c90d21af12e00479.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114850-735_jpg.rf.eb5eb3054d8d727ff462103e5b2d4336.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114851-878_jpg.rf.e8cf7f37ab231e666b412ab87b755523.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_318895350_Qah42iBCjIFbqEiu4hiknOY33wtE9UxP_jpg.rf.8576b1b484fbcc6f671b23c313bd5e3b.jpg,There are 2 open-saffron flower and 3 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114852-184_jpg.rf.280dec63b7a66c7c397768456042cd40.jpg,There are 0 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_125576821_JU2Pwcw838NfTEnQnnxIki81gjOxdYlm_jpg.rf.bbc60031d3dc808149f01a6ee492f528.jpg,There are 15 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-40-_jpg.rf.924fb28ef95a3903c6123cf18ba58958.jpg,There are 2 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_323769228_NzFVkCxHSyCslHqzQxz5jYBoDejJcngq_jpg.rf.3a8be9ff42e077a9871ee2219984b266.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114845-995_jpg.rf.60d76bd77458e0ac1b5ffddd816c1066.jpg,There are 0 open-saffron flower and 6 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114847-374_jpg.rf.c5c21e9334d267f4975e415c0b773ef0.jpg,There are 0 open-saffron flower and 3 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_125540202_hK49mP5gHchHYGwja5WOCdPA0XT9afw8_jpg.rf.bb25a5a4b6a89eeacea0f104871db70c.jpg,There are 5 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_427857448_nvPH1PwDzFBJ0OK7WLtQkfct97X704Ue_jpg.rf.d42fc663b4008c0f4c575c356213ea8c.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_467509261_nDi5b3qJzzkqjAmJcFMZIyULUicj02tx_jpg.rf.dbd1dbcfcd0c182bc8132f76cebc9610.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114848-356_jpg.rf.c90a40c413adf3a9bf228ff8468f6ce6.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114847-436_jpg.rf.cc3485bdd8cb6347aaf2c4d6a0527579.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-578998279-612x612_jpg.rf.beb2e45682f6e0d9366beee6d022a72f.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114854-333_jpg.rf.30136d6e74f7cb68fdaf8e58e57de331.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_467508957_VldOycLrgxAgq4JWdUzVGykN0BBaYqgc_jpg.rf.5345de18d40c30436db18a21d2cca8bb.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_460016674_PhtKVgUkb5Pk70HdUhbnI1j5CF4NnOBR_jpg.rf.53147c5e64c1464b54ba83ee0876866e.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_543173097_NloATRBIzoqwjdgFCGg80Slq8aBlVHzX_jpg.rf.7afbdba6eb8730e18f769c652d1eb82d.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_463103593_IJDrRrYeScSfYmfnJh5hoFF0110An3Y3_jpg.rf.430a8fa80d7649c0ee4953b647c8a8aa.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_311446508_UHc1pWntrEKI77Ar8dyoATVXP98lgBB0_jpg.rf.510ab6927aaa622f85b8f11879bd767a.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/krokus-5114410__340_jpg.rf.58cf10da5c9fbbfdce2ff81474415953.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114846-701_jpg.rf.45c6d806a6ae7dd1e4a8959b4107dce5.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114850-858_jpg.rf.333f886fd7be50278b37709b793dc73f.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114846-822_jpg.rf.614ec2cd89ed43538a4ac87a3be6d788.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114858-162_jpg.rf.6486aad09002e63f9c87b433f0945b74.jpg,There are 5 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/baulature_jpg.rf.ef820a868867ad617c2b1c26e850f6a6.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/1000_F_486085841_b8IyDQ7exMTnIFvfqhYji6sJN0T5iWJ6_jpg.rf.e2fb12199dd91a518d777a8135c84562.jpg,There are 0 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114844-270_jpg.rf.25bf4214334779318911740b9b0469d7.jpg,There are 5 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/flower-4051007__340_jpg.rf.ae0be6bb8dcc27061caa461a331692ac.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-20-_jpg.rf.255925be2987e52cb8e8a0b5bdee4fcf.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.fb3ab468e53c3cf3fb6e92acdf723b9e.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_125540193_PoV2GMUYmJfmL5OV6JGqg4uRE9fwZYUo_jpg.rf.84cfe8867f4168d42f3e09688e5daa4d.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/download-24-_jpg.rf.5035f1872a5ff5854d126d8b05c97ac3.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114858-198_jpg.rf.d1b7ce281e206e08af45a3c9d28e19a1.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_179444028_vq0kbJ173S1aomo9VSkOc8xuVpdWGJK2_jpg.rf.7f0f1dffe8d7f11aae49138bcf6e0dab.jpg,There are 6 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/ghdnbf_jpg.rf.875eaa87c1f211b92ca993dc30119a57.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_468112167_ukgDdK8uggJRwJxpxgXvub7804Rmex93_jpg.rf.301af40ea660119357103d30390da669.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.63f355ae02473e25cc9f415e6864ef8a.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114856-708_jpg.rf.dffba0e53e25276e2f74fd0b3f4db96f.jpg,There are 2 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-520820532-2048x2048_jpg.rf.49433582eb9152d137f49da6081fea9e.jpg,There are 3 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_688893680_yfKOdIYCRNF9eN4aXmrjJoZZYhiVkBC7_jpg.rf.584329339d7da583ccf0ae1a815bedb0.jpg,There are 5 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114853-179_jpg.rf.6417649e39552c357a42ee4b63ba2ed5.jpg,There are 0 open-saffron flower and 1 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114904-322_jpg.rf.8c476bf3d825051bfce25f6c83bb8d07.jpg,There are 0 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_72684199_go7Y3a1x3zMZIu3TP9imsMhhoH3CrzWO_jpg.rf.3385a0ae7d377924282af37472d416d3.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_467509294_FY7hDvFj0YDW2WuNpr4Tp0mEEcwwMdgj_jpg.rf.94f547252cf2557d1b415fd6ef3864f1.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/saffron-1785080__340_jpg.rf.f88d1ee4c2ca33002fe6b6a6d363c2ed.jpg,There are 1 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114853-688_jpg.rf.8c24776e535799728f257111bd5157cf.jpg,There are 1 open-saffron flower and 2 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/crocus-4896815__340-1-_jpg.rf.3dabfb773bf11c494cea5ce7f9c64a3c.jpg,There are 0 open-saffron flower and 7 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/gettyimages-640417776-612x612_jpg.rf.daa768433d958ab1f425289578b5a054.jpg,There are 4 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114846-640_jpg.rf.a7a980794b824a2cb28eb9d3564cb0da.jpg,There are 0 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/240_F_296545708_jGH52yxeGaUGBKk3udIOMoeqfXz5EJ0o_jpg.rf.13ed6c8a3303b9f4783c9770c405f9d7.jpg,There are 5 open-saffron flower and 0 close-saffron flower
/home/philipslinux/Documents/trieu_others/smark_picking_saffron/inpainting/dataset_masked/train/images/images-2022-08-07T114850-919_jpg.rf.9c1aef65f34864f5d6c962849db71f80.jpg,There are 2 open-saffron flower and 0 close-saffron flower
